user_id,signup_date,trial_end_date,trial_length_days,age,country,gender,device_type,acquisition_channel,city_tier,preferred_plan_before_conversion,days_active_trial,sessions_count,avg_session_minutes,features_used,support_tickets,emails_opened,webinar_attended,payment_method_on_file,referred_friend,discount_offered_pct,plan_page_views,last_activity_gap_days,satisfaction_score,monthly_income_usd,converted_to_paid_plan,selected_plan,sessions_per_active_day,total_minutes_used,activity_intensity,high_commercial_intent
USR-01500,2025-01-18,2025-02-08,21,33.0,Ecuador,female,mobile,social media,tier_3,basic,13,32,12.8,17,0,10,0,1,0,20.0,4,9,6.1,2119.0,1,premium,2.4615384615384617,409.6,221,1
USR-01501,2025-02-09,2025-02-23,14,35.0,Ecuador,female,desktop,paid ads,tier_3,basic,6,8,24.7,10,0,2,0,0,0,15.0,2,6,5.2,1265.0,0,none,1.3333333333333333,197.6,60,0
USR-01502,2025-02-14,2025-03-07,21,42.0,Ecuador,male,mobile,social media,tier_3,basic,13,20,20.4,12,0,13,0,0,0,15.0,3,14,6.2,1068.0,0,none,1.5384615384615385,408.0,156,0
USR-01503,2025-07-03,2025-07-24,21,48.0,Colombia,female,desktop,paid ads,tier_1,premium,7,14,16.1,5,1,4,1,1,0,10.0,3,13,4.7,773.0,0,none,2.0,225.40000000000003,35,1
USR-01504,2025-03-11,2025-03-25,14,19.0,Perú,male,desktop,paid ads,tier_2,standard,7,16,17.9,7,2,6,1,0,0,10.0,4,14,5.2,2770.0,1,basic,2.2857142857142856,286.4,49,0
USR-01505,2025-02-14,2025-02-28,14,32.0,Ecuador,prefer_not_to_say,mobile,organic search,tier_1,basic,5,8,29.8,8,0,5,0,0,1,20.0,3,12,4.9,1529.0,0,none,1.6,238.4,40,0
USR-01506,2025-01-13,2025-02-03,21,33.0,Colombia,female,mobile,paid ads,tier_2,basic,8,13,12.0,8,0,5,0,1,0,20.0,4,11,6.6,2028.0,0,none,1.625,156.0,64,1
USR-01507,2025-03-24,2025-03-31,7,27.0,Ecuador,prefer_not_to_say,desktop,referral,tier_1,standard,2,3,16.8,9,0,1,1,0,0,0.0,3,1,9.8,1967.0,1,premium,1.5,50.400000000000006,18,0
USR-01508,2025-06-19,2025-06-26,7,33.0,Colombia,male,desktop,email campaign,tier_1,standard,1,1,18.0,12,0,4,0,1,0,10.0,3,5,7.1,731.0,0,none,1.0,18.0,12,1
USR-01509,2025-08-04,2025-08-18,14,34.0,Colombia,female,tablet,email campaign,tier_1,basic,11,14,18.9,13,0,8,0,0,0,20.0,5,7,8.8,554.0,0,none,1.2727272727272727,264.59999999999997,143,0
USR-01510,2025-06-01,2025-06-15,14,39.0,Colombia,female,tablet,partner,tier_1,standard,7,11,14.7,4,1,6,1,1,0,0.0,2,7,6.4,631.0,0,none,1.5714285714285714,161.7,28,1
USR-01511,2025-11-11,2025-12-02,21,29.0,Colombia,male,mobile,organic search,tier_1,standard,3,2,16.5,2,0,5,0,1,0,0.0,3,20,7.7,3080.0,0,none,0.6666666666666666,33.0,6,1
USR-01512,2025-05-24,2025-06-07,14,26.0,Colombia,prefer_not_to_say,mobile,social media,tier_1,basic,9,8,17.7,8,1,8,1,1,0,5.0,1,14,8.1,943.0,0,none,0.8888888888888888,141.6,72,0
USR-01513,2025-12-23,2025-12-30,7,27.0,México,female,desktop,organic search,tier_3,basic,1,2,15.5,6,0,2,0,0,0,0.0,3,7,8.3,1043.0,0,none,2.0,31.0,6,0
USR-01514,2025-02-17,2025-03-03,14,27.0,Colombia,female,desktop,email_campaign,tier_2,basic,3,5,13.1,9,0,0,1,0,0,10.0,2,9,9.7,1226.0,0,none,1.6666666666666667,65.5,27,0
USR-01515,2025-07-05,2025-07-19,14,27.0,Colombia,male,desktop,partner,tier_3,basic,6,14,20.2,6,2,8,0,0,0,5.0,3,8,4.9,938.0,0,none,2.3333333333333335,282.8,36,0
USR-01516,2025-07-09,2025-08-08,30,32.0,Chile,prefer_not_to_say,desktop,social media,tier_1,standard,14,22,22.7,12,3,4,0,0,1,0.0,4,30,6.9,1129.0,0,none,1.5714285714285714,499.4,168,0
USR-01517,2025-05-16,2025-06-15,30,36.0,México,female,mobile,organic search,tier_2,premium,17,23,14.8,12,0,9,0,1,0,20.0,6,17,6.4,1312.0,0,none,1.3529411764705883,340.40000000000003,204,1
USR-01518,2025-03-17,2025-03-31,14,30.0,Colombia,male,mobile,email campaign,tier_1,standard,11,17,15.2,6,1,12,0,1,0,0.0,6,6,4.6,2128.0,1,standard,1.5454545454545454,258.4,66,1
USR-01519,2025-08-17,2025-08-31,14,28.0,Argentina,female,mobile,partner,tier_1,standard,8,10,17.7,10,1,6,0,1,0,5.0,1,5,3.9,753.0,1,standard,1.25,177.0,80,0
USR-01520,2025-07-21,2025-07-28,7,45.0,Colombia,female,mobile,email campaign,tier_1,basic,5,10,13.9,4,0,1,0,0,0,20.0,2,7,5.7,1156.0,1,standard,2.0,139.0,20,0
USR-01521,2025-04-04,2025-04-18,14,48.0,peru,female,tablet,social_media,tier_2,standard,9,22,15.5,8,0,5,0,1,0,0.0,1,19,5.1,250.0,0,none,2.4444444444444446,341.0,72,0
USR-01522,2025-03-29,2025-04-05,7,41.0,Colombia,male,desktop,paid_ads,tier_3,standard,2,1,19.9,11,0,4,0,0,0,0.0,4,5,7.1,1458.0,0,none,0.5,19.9,22,0
USR-01523,2025-12-02,2025-12-16,14,33.0,Perú,female,mobile,paid ads,tier_2,standard,7,9,7.6,5,0,7,0,0,0,5.0,2,16,6.7,654.0,0,none,1.2857142857142858,68.39999999999999,35,0
USR-01524,2025-07-31,2025-08-21,21,31.0,Perú,female,mobile,email campaign,tier_2,standard,18,43,2.0,13,0,10,0,1,0,0.0,6,5,8.7,1208.0,1,standard,2.388888888888889,86.0,234,1
USR-01525,2025-06-26,2025-07-10,14,44.0,México,female,desktop,organic search,tier_3,premium,7,10,16.2,10,0,4,0,0,0,15.0,3,9,5.7,1789.0,0,none,1.4285714285714286,162.0,70,0
USR-01526,2025-03-11,2025-03-18,7,34.0,Ecuador,female,desktop,email campaign,tier_1,premium,3,8,5.5,10,2,3,0,1,1,20.0,1,6,5.3,1235.0,1,standard,2.6666666666666665,44.0,30,0
USR-01527,2025-12-16,2026-01-15,30,54.0,Ecuador,male,mobile,organic search,tier_1,basic,18,39,13.4,16,0,8,1,0,1,10.0,2,26,6.3,2595.0,1,premium,2.1666666666666665,522.6,288,0
USR-01528,2025-12-20,2025-12-27,7,44.0,México,male,desktop,paid ads,tier_1,premium,4,5,4.3,6,0,12,0,0,1,5.0,3,6,3.2,2104.0,0,none,1.25,21.5,24,0
USR-01529,2025-05-13,2025-05-27,14,18.0,mexico,male,desktop,Organic Search,tier_2,premium,10,13,11.7,8,1,9,0,1,0,20.0,4,7,7.0,683.0,0,none,1.3,152.1,80,1
USR-01530,2025-03-27,2025-04-10,14,27.0,Ecuador,male,desktop,organic search,tier_1,basic,3,6,5.7,7,0,5,0,0,0,0.0,2,23,6.5,827.0,0,none,2.0,34.2,21,0
USR-01531,2025-02-21,2025-02-28,7,35.0,Colombia,prefer_not_to_say,mobile,social media,tier_3,standard,4,10,4.2,8,3,7,1,1,0,20.0,4,0,10.0,2801.0,0,none,2.5,42.0,32,1
USR-01532,2025-09-02,2025-09-09,7,18.0,Ecuador,prefer_not_to_say,tablet,social media,tier_3,premium,7,11,9.1,12,0,4,1,1,0,0.0,2,4,9.1,1853.0,0,none,1.5714285714285714,100.1,84,1
USR-01533,2025-04-06,2025-05-06,30,48.0,Colombia,male,mobile,organic search,tier_3,standard,21,41,21.6,11,0,13,0,0,0,0.0,6,21,7.6,1491.0,0,none,1.9523809523809523,885.6,231,0
USR-01534,2025-03-26,2025-04-16,21,33.0,Chile,male,tablet,organic search,tier_2,basic,21,37,4.6,13,0,3,0,0,0,5.0,5,5,7.0,250.0,1,basic,1.7619047619047619,170.2,273,0
USR-01535,2025-03-08,2025-04-07,30,25.0,Argentina,non_binary,mobile,paid ads,tier_2,standard,24,43,14.9,11,0,12,0,1,0,0.0,6,23,8.7,1276.0,1,standard,1.7916666666666667,640.7,264,1
USR-01536,2025-10-29,2025-11-12,14,40.0,Colombia,male,mobile,referral,tier_1,standard,13,31,7.4,14,0,8,0,1,0,0.0,2,0,4.6,460.0,1,standard,2.3846153846153846,229.4,182,1
USR-01537,2025-08-14,2025-09-13,30,43.0,Colombia,female,tablet,social media,tier_2,basic,14,27,14.1,11,0,3,1,0,0,5.0,2,21,4.8,250.0,0,none,1.9285714285714286,380.7,154,0
USR-01538,2025-07-07,2025-07-28,21,46.0,Colombia,male,desktop,social media,tier_1,premium,12,16,13.5,10,0,6,0,0,0,5.0,5,19,6.7,2123.0,1,standard,1.3333333333333333,216.0,120,0
USR-01539,2025-03-11,2025-04-10,30,18.0,Ecuador,female,desktop,social media,tier_2,premium,27,43,22.8,15,1,7,1,1,0,0.0,4,19,8.0,2212.0,1,premium,1.5925925925925926,980.4,405,1
USR-01540,2025-06-19,2025-06-26,7,44.0,Colombia,male,mobile,organic search,tier_3,basic,6,8,13.3,9,1,5,0,1,1,0.0,3,8,7.9,2647.0,1,basic,1.3333333333333333,106.4,54,1
USR-01541,2025-11-10,2025-12-01,21,31.0,Argentina,female,desktop,partner,tier_1,premium,16,23,15.4,9,0,7,0,0,0,10.0,2,11,5.1,1022.0,1,basic,1.4375,354.2,144,0
USR-01542,2025-04-14,2025-04-21,7,29.0,Perú,male,desktop,referral,tier_3,basic,5,9,12.4,13,0,7,0,0,0,15.0,2,4,5.7,789.0,1,basic,1.8,111.60000000000001,65,0
USR-01543,2025-10-27,2025-11-10,14,41.0,Chile,female,mobile,organic search,tier_3,premium,4,8,21.5,7,1,4,1,0,0,0.0,1,12,4.3,310.0,0,none,2.0,172.0,28,0
USR-01544,2025-09-15,2025-09-29,14,41.0,Colombia,female,mobile,referral,tier_2,premium,14,33,2.0,16,2,9,0,0,1,0.0,6,0,5.7,1089.0,0,none,2.357142857142857,66.0,224,0
USR-01545,2025-10-01,2025-10-08,7,36.0,Colombia,female,desktop,partner,tier_1,basic,4,8,12.0,9,0,5,0,1,0,0.0,2,0,9.6,1085.0,1,basic,2.0,96.0,36,1
USR-01546,2025-06-01,2025-06-15,14,38.0,México,female,tablet,social media,tier_2,basic,3,7,28.7,5,1,1,0,1,0,25.0,1,8,8.8,1945.0,1,basic,2.3333333333333335,200.9,15,0
USR-01547,2025-11-12,2025-12-03,21,29.0,Perú,female,desktop,social media,tier_2,standard,11,20,29.9,12,1,6,0,0,0,15.0,4,12,7.6,713.0,0,none,1.8181818181818181,598.0,132,0
USR-01548,2025-07-24,2025-07-31,7,23.0,México,male,desktop,partner,tier_1,basic,7,12,23.1,5,1,4,0,0,0,0.0,1,8,3.2,1621.0,0,none,1.7142857142857142,277.20000000000005,35,0
USR-01549,2025-08-28,2025-09-04,7,31.0,Chile,male,desktop,email campaign,tier_1,standard,4,9,14.1,12,1,7,1,1,0,15.0,4,8,7.7,1594.0,0,none,2.25,126.89999999999999,48,1
USR-01550,2025-08-29,2025-09-05,7,44.0,Colombia,male,desktop,partner,tier_1,standard,4,8,10.0,8,0,7,0,1,1,0.0,0,4,8.1,2337.0,0,none,2.0,80.0,32,0
USR-01551,2025-10-02,2025-10-16,14,40.0,Argentina,male,mobile,email campaign,tier_2,standard,9,24,9.0,8,1,6,0,0,0,25.0,1,12,6.8,2197.0,0,none,2.6666666666666665,216.0,72,0
USR-01552,2025-05-11,2025-06-10,30,34.0,Colombia,male,desktop,organic search,tier_1,standard,19,35,12.1,13,1,8,0,1,0,20.0,5,21,6.6,1167.0,0,none,1.8421052631578947,423.5,247,1
USR-01553,2025-05-29,2025-06-12,14,29.0,Ecuador,female,mobile,partner,tier_2,standard,7,16,11.4,11,0,6,0,0,0,0.0,4,11,3.1,1863.0,1,basic,2.2857142857142856,182.4,77,0
USR-01554,2025-01-30,2025-02-13,14,38.0,Colombia,female,tablet,social media,tier_1,premium,10,20,16.4,9,2,6,0,1,0,0.0,5,0,7.0,574.0,0,none,2.0,328.0,90,1
USR-01555,2025-02-23,2025-03-02,7,22.0,Perú,female,mobile,organic search,tier_1,basic,5,11,14.0,9,0,6,1,0,0,5.0,1,8,7.1,1458.0,0,none,2.2,154.0,45,0
USR-01556,2025-12-03,2025-12-17,14,33.0,Colombia,male,tablet,social media,tier_1,standard,6,14,19.8,4,1,10,0,1,0,20.0,4,7,4.9,2023.0,0,none,2.3333333333333335,277.2,24,1
USR-01557,2025-03-14,2025-03-28,14,37.0,Colombia,female,tablet,organic search,tier_3,basic,8,25,13.0,13,0,8,0,0,0,0.0,2,4,8.8,1893.0,0,none,3.125,325.0,104,0
USR-01558,2025-12-22,2025-12-29,7,47.0,Colombia,female,tablet,email campaign,tier_1,basic,4,10,13.2,9,0,2,1,0,0,10.0,3,0,7.1,1256.0,0,none,2.5,132.0,36,0
USR-01559,2025-02-12,2025-03-05,21,26.0,Chile,female,mobile,organic search,tier_1,standard,10,13,9.3,8,1,4,0,0,0,20.0,4,18,7.1,1458.0,0,none,1.3,120.9,80,0
USR-01560,2025-09-01,2025-09-15,14,34.0,Colombia,female,tablet,organic search,tier_1,basic,5,7,14.1,10,0,7,0,1,0,0.0,2,15,7.0,250.0,0,none,1.4,98.7,50,1
USR-01561,2025-09-23,2025-10-07,14,32.0,Ecuador,male,mobile,partner,tier_3,standard,7,6,10.4,7,0,9,1,1,0,0.0,5,8,5.7,1579.0,0,none,0.8571428571428571,62.400000000000006,49,1
USR-01562,2025-01-29,2025-02-12,14,18.0,Colombia,prefer_not_to_say,mobile,paid ads,tier_2,basic,10,22,2.6,9,0,6,0,1,0,0.0,2,9,9.5,1099.0,0,none,2.2,57.2,90,1
USR-01563,2025-05-19,2025-06-09,21,18.0,Argentina,male,mobile,referral,tier_1,basic,10,19,13.5,9,0,4,0,0,0,10.0,2,19,7.7,486.0,0,none,1.9,256.5,90,0
USR-01565,2025-10-16,2025-10-30,14,30.0,Colombia,female,mobile,email campaign,tier_1,standard,7,17,17.1,8,2,2,0,0,0,20.0,3,3,10.0,1281.0,0,none,2.4285714285714284,290.70000000000005,56,0
USR-01566,2025-01-26,2025-02-09,14,49.0,México,prefer_not_to_say,mobile,paid ads,tier_1,standard,10,13,14.1,12,1,6,0,1,0,20.0,1,9,7.1,2719.0,0,none,1.3,183.29999999999998,120,0
USR-01567,2025-01-12,2025-01-19,7,48.0,peru,male,tablet,social media,tier_1,standard,5,8,26.9,11,2,2,1,1,0,15.0,2,3,9.0,250.0,0,none,1.6,215.2,55,1
USR-01568,2025-08-08,2025-08-15,7,30.0,Colombia,female,desktop,referral,tier_3,basic,5,11,14.9,7,3,2,0,0,1,0.0,2,8,7.8,696.0,0,none,2.2,163.9,35,0
USR-01569,2025-03-02,2025-03-16,14,45.0,Perú,non_binary,desktop,organic search,tier_2,basic,10,26,22.8,10,1,5,0,0,0,10.0,3,11,5.8,538.0,0,none,2.6,592.8000000000001,100,0
USR-01570,2025-11-28,2025-12-12,14,39.0,Perú,female,desktop,organic search,tier_1,standard,7,10,19.6,15,1,7,0,0,0,0.0,6,3,6.8,1071.0,0,none,1.4285714285714286,196.0,105,0
USR-01571,2025-03-29,2025-04-12,14,27.0,Colombia,male,tablet,organic search,tier_3,basic,4,3,9.6,3,2,10,0,0,0,15.0,0,8,9.3,2325.0,0,none,0.75,28.799999999999997,12,0
USR-01572,2025-12-27,2026-01-03,7,22.0,Perú,female,desktop,social media,tier_1,premium,2,6,13.1,7,0,3,1,1,0,0.0,1,3,8.0,662.0,0,none,3.0,78.6,14,0
USR-01573,2025-10-02,2025-10-09,7,32.0,Perú,male,desktop,partner,tier_1,basic,4,4,12.2,6,1,6,0,0,0,0.0,4,8,7.5,1599.0,0,none,1.0,48.8,24,0
USR-01574,2025-12-18,2026-01-01,14,49.0,Colombia,male,mobile,partner,tier_1,premium,9,18,15.0,9,0,3,0,0,0,5.0,5,7,8.2,1551.0,0,none,2.0,270.0,81,0
USR-01575,2025-12-16,2025-12-23,7,46.0,desconocido,male,mobile,social media,tier_2,basic,4,10,18.6,11,1,1,0,0,0,20.0,2,2,8.8,1993.0,1,premium,2.5,186.0,44,0
USR-01576,2025-11-16,2025-11-30,14,24.0,México,female,mobile,partner,tier_1,standard,9,14,15.1,10,1,6,0,1,0,0.0,2,13,7.3,2175.0,1,premium,1.5555555555555556,211.4,90,1
USR-01577,2025-05-30,2025-06-13,14,39.0,Colombia,female,mobile,organic search,tier_1,premium,7,8,21.6,15,0,5,1,1,1,0.0,4,9,7.1,1458.0,1,premium,1.1428571428571428,172.8,105,1
USR-01578,2025-04-24,2025-05-08,14,33.0,Chile,male,mobile,email campaign,tier_2,standard,5,12,10.7,4,1,6,0,1,0,0.0,4,10,7.3,1456.0,0,none,2.4,128.39999999999998,20,1
USR-01579,2025-06-26,2025-07-10,14,43.0,Perú,male,mobile,social media,tier_1,standard,8,11,10.0,8,2,5,0,1,0,20.0,3,13,6.2,2013.0,0,none,1.375,110.0,64,1
USR-01580,2025-05-13,2025-05-27,14,25.0,Colombia,male,mobile,referral,tier_3,basic,10,18,9.6,9,1,8,0,1,0,10.0,5,9,10.0,1143.0,0,none,1.8,172.79999999999998,90,1
USR-01581,2025-11-20,2025-11-27,7,46.0,Colombia,female,mobile,social media,tier_1,basic,5,10,16.0,6,0,3,0,0,0,0.0,3,0,5.7,693.0,0,none,2.0,160.0,30,0
USR-01582,2025-03-30,2025-04-06,7,27.0,Colombia,female,desktop,social media,tier_2,basic,6,14,16.0,7,0,3,0,1,0,20.0,3,10,9.4,823.0,1,premium,2.3333333333333335,224.0,42,1
USR-01583,2025-10-13,2025-11-03,21,29.0,Ecuador,male,mobile,social media,tier_2,standard,8,12,13.4,6,0,2,0,1,1,20.0,10,14,5.8,250.0,1,standard,1.5,160.8,48,1
USR-01584,2025-10-25,2025-11-08,14,35.0,Colombia,female,desktop,social media,tier_3,standard,11,17,8.2,12,1,8,0,1,0,0.0,4,4,8.4,546.0,0,none,1.5454545454545454,139.39999999999998,132,1
USR-01585,2025-03-18,2025-04-01,14,21.0,Colombia,male,mobile,referral,tier_2,standard,9,17,14.6,9,0,7,1,0,1,15.0,3,10,7.5,1889.0,0,none,1.8888888888888888,248.2,81,0
USR-01586,2025-03-17,2025-03-24,7,31.0,Ecuador,male,mobile,social media,tier_2,premium,5,7,26.9,15,2,4,0,0,0,0.0,6,7,5.6,1807.0,0,none,1.4,188.29999999999998,75,0
USR-01587,2025-04-23,2025-05-07,14,39.0,colombia,female,mobile,organic_search,tier_1,basic,11,21,19.8,11,2,7,1,1,0,15.0,3,1,6.5,1294.0,0,none,1.9090909090909092,415.8,121,1
USR-01588,2025-10-06,2025-10-20,14,34.0,ecuador,prefer_not_to_say,mobile,paid ads,tier_2,standard,4,6,10.3,4,0,1,0,1,0,0.0,5,17,7.1,1458.0,0,none,1.5,61.800000000000004,16,1
USR-01589,2025-01-25,2025-02-24,30,35.0,desconocido,female,mobile,organic search,tier_1,standard,19,23,6.1,7,2,9,1,1,0,25.0,5,20,6.4,250.0,0,none,1.2105263157894737,140.29999999999998,133,1
USR-01591,2025-01-08,2025-01-15,7,29.0,Colombia,male,desktop,referral,tier_3,basic,4,7,10.7,10,2,6,1,0,0,10.0,4,1,10.0,1783.0,1,basic,1.75,74.89999999999999,40,0
USR-01592,2025-03-22,2025-04-05,14,31.0,Chile,female,mobile,paid ads,tier_1,standard,6,15,11.6,7,0,3,0,0,0,0.0,2,5,10.0,250.0,0,none,2.5,174.0,42,0
USR-01593,2025-11-27,2025-12-18,21,33.0,Colombia,non_binary,desktop,social media,tier_3,standard,16,37,13.8,16,1,9,0,0,0,0.0,2,13,10.0,1388.0,1,standard,2.3125,510.6,256,0
USR-01594,2025-05-14,2025-05-21,7,30.0,Chile,male,tablet,organic search,tier_2,premium,2,6,23.9,7,0,10,1,0,0,10.0,2,6,5.8,660.0,0,none,3.0,143.39999999999998,14,0
USR-01595,2025-03-16,2025-03-30,14,28.0,Argentina,male,desktop,social media,tier_2,standard,7,6,7.3,9,0,5,1,0,0,0.0,3,7,7.5,1287.0,0,none,0.8571428571428571,43.8,63,0
USR-01596,2025-10-01,2025-10-15,14,29.0,colombia,non_binary,desktop,social_media,tier_1,standard,13,19,15.0,12,0,11,0,0,1,0.0,4,8,8.7,755.0,1,standard,1.4615384615384615,285.0,156,0
USR-01597,2025-10-29,2025-11-12,14,49.0,México,male,desktop,paid ads,tier_3,basic,7,16,19.4,10,0,3,0,1,1,20.0,3,11,5.6,2769.0,0,none,2.2857142857142856,310.4,70,1
USR-01598,2025-09-25,2025-10-25,30,40.0,Chile,female,mobile,partner,tier_1,basic,17,31,16.3,8,0,2,1,1,0,10.0,3,22,9.6,2377.0,1,standard,1.8235294117647058,505.3,136,1
USR-01599,2025-05-23,2025-05-30,7,28.0,México,non_binary,desktop,partner,tier_1,premium,6,11,21.3,7,0,2,0,0,0,0.0,5,0,7.1,587.0,0,none,1.8333333333333333,234.3,42,0
USR-01600,2025-06-13,2025-07-04,21,33.0, PERÚ ,prefer_not_to_say,desktop,Email Campaign,tier_2,premium,13,20,12.0,13,0,8,1,0,0,5.0,5,15,7.6,2200.0,0,none,1.5384615384615385,240.0,169,0
USR-01601,2025-06-11,2025-06-25,14,46.0,Argentina,male,desktop,partner,tier_2,standard,14,21,19.8,9,0,8,0,0,0,10.0,3,0,4.9,899.0,0,none,1.5,415.8,126,0
USR-01602,2025-07-07,2025-07-28,21,31.0,Ecuador,male,desktop,social media,tier_2,basic,15,28,27.9,14,0,10,0,0,0,0.0,5,9,6.3,684.0,1,premium,1.8666666666666667,781.1999999999999,210,0
USR-01603,2025-07-27,2025-08-03,7,21.0,México,female,desktop,organic search,tier_1,standard,2,4,18.0,8,0,5,0,1,0,10.0,4,4,6.5,1430.0,0,none,2.0,72.0,16,1
USR-01604,2025-11-10,2025-11-24,14,24.0,México,female,desktop,partner,tier_1,premium,4,5,18.2,5,2,8,0,0,0,0.0,2,5,7.2,877.0,0,none,1.25,91.0,20,0
USR-01605,2025-05-30,2025-06-13,14,39.0,Colombia,female,mobile,partner,tier_1,premium,10,15,17.2,3,3,9,0,1,1,0.0,3,11,4.2,1760.0,0,none,1.5,258.0,30,1
USR-01606,2025-01-19,2025-01-26,7,28.0,Argentina,female,mobile,organic search,tier_1,standard,4,12,23.5,11,0,6,0,1,0,0.0,1,5,10.0,2893.0,1,premium,3.0,282.0,44,0
USR-01607,2025-03-19,2025-04-02,14,49.0,México,female,mobile,paid ads,tier_2,basic,10,14,12.6,13,1,6,0,1,0,5.0,4,17,8.7,785.0,1,standard,1.4,176.4,130,1
USR-01608,2025-10-29,2025-11-05,7,48.0,México,female,desktop,organic search,tier_2,basic,4,6,13.6,17,1,6,0,0,0,15.0,0,4,7.9,2422.0,0,none,1.5,81.6,68,0
USR-01609,2025-12-17,2025-12-31,14,29.0,argentina,male,mobile,Referral,tier_1,standard,9,21,3.8,13,1,9,1,0,0,25.0,2,8,7.4,1120.0,0,none,2.3333333333333335,79.8,117,0
USR-01610,2025-02-27,2025-03-13,14,32.0,México,non_binary,mobile,organic search,tier_2,standard,7,11,11.5,9,0,9,0,1,1,0.0,4,8,7.5,1848.0,0,none,1.5714285714285714,126.5,63,1
USR-01611,2025-02-24,2025-03-26,30,38.0,Chile,male,desktop,partner,tier_2,basic,25,43,16.6,11,1,9,0,0,0,0.0,3,23,8.5,250.0,0,none,1.72,713.8000000000001,275,0
USR-01612,2025-10-16,2025-10-23,7,29.0,Colombia,female,desktop,email campaign,tier_1,basic,3,7,9.9,4,4,4,0,0,0,20.0,4,7,5.5,1256.0,0,none,2.3333333333333335,69.3,12,0
USR-01613,2025-04-29,2025-05-13,14,32.0,Argentina,male,tablet,referral,tier_2,standard,8,16,11.0,13,1,3,0,1,0,20.0,2,7,7.2,1038.0,0,none,2.0,176.0,104,1
USR-01614,2025-08-05,2025-08-19,14,27.0,Perú,male,mobile,social media,tier_2,premium,8,16,21.9,18,1,9,0,0,0,0.0,2,10,7.9,2053.0,0,none,2.0,350.4,144,0
USR-01615,2025-11-30,2025-12-14,14,29.0,Colombia,male,mobile,organic search,tier_1,basic,7,16,27.3,9,2,6,0,0,0,0.0,2,5,5.7,1072.0,0,none,2.2857142857142856,436.8,63,0
USR-01616,2025-06-04,2025-06-18,14,31.0,Argentina ,female,desktop,partner,tier_2,basic,6,18,14.1,13,0,7,1,0,1,15.0,3,9,6.8,2028.0,0,none,3.0,253.79999999999998,78,0
USR-01617,2025-06-22,2025-06-29,7,27.0,Argentina,non_binary,mobile,referral,tier_2,basic,4,9,15.3,9,0,6,0,0,0,15.0,5,4,7.5,414.0,0,none,2.25,137.70000000000002,36,0
USR-01618,2025-02-06,2025-02-20,14,34.0,Ecuador,male,desktop,referral,tier_1,basic,8,11,4.5,8,0,3,0,1,0,15.0,6,6,6.4,1690.0,0,none,1.375,49.5,64,1
USR-01619,2025-12-13,2025-12-20,7,32.0,Perú,male,mobile,referral,tier_1,standard,4,3,2.8,9,4,6,0,0,0,0.0,3,4,4.0,1953.0,0,none,0.75,8.399999999999999,36,0
USR-01620,2025-01-23,2025-01-30,7,39.0,Ecuador,non_binary,mobile,paid ads,tier_3,premium,5,9,14.1,8,2,5,0,0,0,0.0,5,1,7.8,696.0,0,none,1.8,126.89999999999999,40,0
USR-01621,2025-08-16,2025-08-23,7,27.0,Perú,female,desktop,referral,tier_3,basic,4,9,12.6,10,1,4,0,0,0,15.0,4,3,4.0,898.0,0,none,2.25,113.39999999999999,40,0
USR-01622,2025-03-25,2025-04-15,21,33.0,Colombia,female,mobile,social media,tier_1,basic,21,36,11.2,16,2,8,1,0,0,0.0,5,11,7.1,1458.0,0,none,1.7142857142857142,403.2,336,0
USR-01623,2025-05-09,2025-05-30,21,33.0, COLOMBIA ,male,desktop,organic_search,tier_2,basic,4,4,14.1,14,0,4,0,0,0,0.0,5,19,5.7,2021.0,0,none,1.0,56.4,56,0
USR-01624,2025-06-08,2025-06-15,7,39.0,Ecuador,male,desktop,email campaign,tier_1,standard,6,9,15.0,13,2,5,1,0,0,5.0,3,0,7.1,1458.0,0,none,1.5,135.0,78,0
USR-01625,2025-03-16,2025-04-06,21,18.0,Perú,female,mobile,email campaign,tier_1,standard,5,11,15.1,5,1,6,0,0,1,0.0,2,19,6.3,1078.0,0,none,2.2,166.1,25,0
USR-01626,2025-09-12,2025-09-26,14,19.0,México,male,tablet,social media,tier_1,premium,8,15,14.2,6,0,8,1,1,0,0.0,4,14,5.0,2029.0,1,standard,1.875,213.0,48,1
USR-01627,2025-01-15,2025-02-14,30,28.0,Colombia,female,mobile,partner,tier_2,standard,10,14,27.6,18,0,5,1,1,0,5.0,7,25,4.7,816.0,0,none,1.4,386.40000000000003,180,1
USR-01628,2025-07-07,2025-07-28,21,26.0, PERÚ ,male,desktop,email campaign,tier_1,premium,10,19,15.8,8,1,3,1,0,1,10.0,7,11,8.6,1288.0,0,none,1.9,300.2,80,0
USR-01629,2025-10-10,2025-10-17,7,33.0,chile,male,mobile,social media,tier_1,standard,6,11,17.3,15,2,4,0,1,0,0.0,2,6,6.8,905.0,0,none,1.8333333333333333,190.3,90,1
USR-01630,2025-07-21,2025-08-04,14,38.0,Colombia,female,desktop,organic search,tier_2,basic,8,14,3.8,8,0,7,0,0,0,20.0,5,12,9.4,2261.0,0,none,1.75,53.199999999999996,64,0
USR-01631,2025-06-30,2025-07-14,14,43.0,Ecuador,female,mobile,referral,tier_1,premium,7,13,18.2,10,0,4,0,0,0,5.0,2,6,6.4,2425.0,0,none,1.8571428571428572,236.6,70,0
